,id,color_palette,delta,category_number,time_spent,number_points,correct_answer
2075,ZdN1ZAC4CKrU5j9ISkpa_Q_19,SFSOParties,2.905591493449869,5,3.5,11,1
2076,ZdN1ZAC4CKrU5j9ISkpa_Q_20,SFSOParties,2.087631636961543,3,3.9,14,1
2077,ZdN1ZAC4CKrU5j9ISkpa_Q_21,SFSOParties,1.9328900779418845,6,3.9,17,1
2078,ZdN1ZAC4CKrU5j9ISkpa_Q_22,SFSOParties,2.03784548057214,8,4.4,15,0
2079,ZdN1ZAC4CKrU5j9ISkpa_Q_23,SFSOParties,1.7798153979541471,9,4.1,10,1
2080,ZdN1ZAC4CKrU5j9ISkpa_Q_24,SFSOParties,2.964180606889797,3,2.7,10,1
2081,ZdN1ZAC4CKrU5j9ISkpa_Q_25,SFSOParties,1.666455953362581,10,4.2,18,0
2082,ZdN1ZAC4CKrU5j9ISkpa_Q_26,SFSOParties,2.675372281649069,2,2.8,12,1
2083,ZdN1ZAC4CKrU5j9ISkpa_Q_28,SFSOParties,2.287334930089986,6,2.7,10,1
2084,ZdN1ZAC4CKrU5j9ISkpa_Q_29,SFSOParties,2.0668071727784745,2,2.1,18,1
2085,ZdN1ZAC4CKrU5j9ISkpa_Q_30,SFSOParties,1.5374629226296208,4,2.8,12,1
2086,ZdN1ZAC4CKrU5j9ISkpa_Q_31,SFSOParties,1.7754749959620248,3,4.7,15,1
2087,ZdN1ZAC4CKrU5j9ISkpa_Q_32,SFSOParties,2.543711493284275,4,2.8,18,1
2088,ZdN1ZAC4CKrU5j9ISkpa_Q_33,SFSOParties,2.1927953909289144,9,2.9,18,1
2089,ZdN1ZAC4CKrU5j9ISkpa_Q_34,SFSOParties,2.414914394065936,2,5.2,10,1
2090,ZdN1ZAC4CKrU5j9ISkpa_Q_35,SFSOParties,1.7297926600488598,6,4.8,16,1
2091,ZdN1ZAC4CKrU5j9ISkpa_Q_36,SFSOParties,2.4119056053457246,7,2.7,13,1
2092,ZdN1ZAC4CKrU5j9ISkpa_Q_37,SFSOParties,2.7064082068753645,10,4.2,19,1
2093,ZdN1ZAC4CKrU5j9ISkpa_Q_38,SFSOParties,2.0349382726366807,10,4.0,16,0
2094,ZdN1ZAC4CKrU5j9ISkpa_Q_39,SFSOParties,1.932220143445412,3,3.5,17,1
2095,ZdN1ZAC4CKrU5j9ISkpa_Q_40,SFSOParties,2.1604467075313893,9,4.9,11,1
2096,ZdN1ZAC4CKrU5j9ISkpa_Q_41,SFSOParties,1.6334844865917617,8,4.5,14,0
2097,ZdN1ZAC4CKrU5j9ISkpa_Q_42,SFSOParties,2.585091967968938,9,3.2,19,1
2098,ZdN1ZAC4CKrU5j9ISkpa_Q_43,SFSOParties,2.5801818721517016,9,4.6,17,1
2099,ZdN1ZAC4CKrU5j9ISkpa_Q_44,SFSOParties,2.1777231590942394,6,6.0,14,1
2100,ZqkACkElALZFeBlBerdX_Q_0,StataS1,2.0435125513515,6,5.1,13,1
2101,ZqkACkElALZFeBlBerdX_Q_1,StataS1,2.3071965971923447,8,3.7,11,0
2102,ZqkACkElALZFeBlBerdX_Q_2,StataS1,1.5633520454969174,7,4.0,14,1
2103,ZqkACkElALZFeBlBerdX_Q_3,StataS1,2.559528018732665,4,2.3,16,1
2104,ZqkACkElALZFeBlBerdX_Q_4,StataS1,1.6400332376603792,5,4.7,20,1
2105,ZqkACkElALZFeBlBerdX_Q_5,StataS1,2.040259559926942,10,8.2,10,1
2106,ZqkACkElALZFeBlBerdX_Q_6,StataS1,2.392571606666448,5,5.5,14,1
2107,ZqkACkElALZFeBlBerdX_Q_7,StataS1,2.4238126682110144,7,5.0,13,1
2108,ZqkACkElALZFeBlBerdX_Q_8,StataS1,1.7400577764863463,2,3.1,13,1
2109,ZqkACkElALZFeBlBerdX_Q_9,StataS1,1.7358757717892903,10,5.2,16,0
2110,ZqkACkElALZFeBlBerdX_Q_10,StataS1,2.032334130475495,8,4.3,17,1
2111,ZqkACkElALZFeBlBerdX_Q_11,StataS1,2.6638912320584547,8,6.0,14,0
2112,ZqkACkElALZFeBlBerdX_Q_12,StataS1,2.8455729240995598,7,5.7,19,1
2113,ZqkACkElALZFeBlBerdX_Q_13,StataS1,2.8359845682474294,3,3.2,19,1
2114,ZqkACkElALZFeBlBerdX_Q_14,StataS1,1.6309329837861304,6,4.0,14,0
2115,ZqkACkElALZFeBlBerdX_Q_15,StataS1,2.1501933288101727,8,3.6,13,0
2116,ZqkACkElALZFeBlBerdX_Q_16,StataS1,2.8122424796764887,9,2.8,18,1
2117,ZqkACkElALZFeBlBerdX_Q_17,StataS1,1.6400612260012748,6,3.1,12,1
2118,ZqkACkElALZFeBlBerdX_Q_18,StataS1,1.864173272456199,4,2.7,18,1
2119,ZqkACkElALZFeBlBerdX_Q_19,StataS1,2.504898291582374,9,3.8,11,1
2120,ZqkACkElALZFeBlBerdX_Q_20,StataS1,1.5090581655748885,9,3.8,14,1
2121,ZqkACkElALZFeBlBerdX_Q_21,StataS1,1.8305289320328135,5,4.6,12,1
2122,ZqkACkElALZFeBlBerdX_Q_22,StataS1,2.6802979342055124,3,3.3,12,1
2123,ZqkACkElALZFeBlBerdX_Q_23,StataS1,1.884600162587516,2,3.1,14,1
2124,ZqkACkElALZFeBlBerdX_Q_24,StataS1,2.7169346023456518,7,2.7,18,1
2125,ZqkACkElALZFeBlBerdX_Q_25,StataS1,2.4551210489437727,5,2.7,11,1
2126,ZqkACkElALZFeBlBerdX_Q_26,StataS1,2.491814293269382,3,3.7,16,0
2127,ZqkACkElALZFeBlBerdX_Q_27,StataS1,1.5293828421091185,3,2.9,13,0
2128,ZqkACkElALZFeBlBerdX_Q_28,StataS1,2.701206067290157,6,4.1,17,1
2129,ZqkACkElALZFeBlBerdX_Q_29,StataS1,2.093676785834366,9,2.8,20,1
2130,ZqkACkElALZFeBlBerdX_Q_30,StataS1,1.8852450886590004,4,4.6,12,0
2131,ZqkACkElALZFeBlBerdX_Q_32,StataS1,2.110696572923493,2,3.3,12,1
2132,ZqkACkElALZFeBlBerdX_Q_33,StataS1,2.8459517063261206,3,2.4,19,1
2133,ZqkACkElALZFeBlBerdX_Q_34,StataS1,2.794027508508735,10,5.4,17,1
2134,ZqkACkElALZFeBlBerdX_Q_35,StataS1,2.319635497861431,3,4.6,13,1
2135,ZqkACkElALZFeBlBerdX_Q_36,StataS1,2.038597937003667,3,4.1,13,1
2136,ZqkACkElALZFeBlBerdX_Q_37,StataS1,2.826997014160318,10,3.7,13,0
2137,ZqkACkElALZFeBlBerdX_Q_38,StataS1,1.8679338445376032,10,3.8,19,1
2138,ZqkACkElALZFeBlBerdX_Q_39,StataS1,1.532331766999996,10,2.5,15,0
2139,ZqkACkElALZFeBlBerdX_Q_41,StataS1,2.080734526738349,6,3.7,17,1
2140,ZqkACkElALZFeBlBerdX_Q_43,StataS1,2.5825199990592798,2,2.5,12,1
2141,ZqkACkElALZFeBlBerdX_Q_44,StataS1,2.656529178952562,5,5.9,17,1
2142,aQTuI0NE99xW9U30aJSi_Q_0,StataS2,2.892451423006272,10,7.1,11,1
2143,aQTuI0NE99xW9U30aJSi_Q_2,StataS2,2.056347030123068,6,3.3,14,1
2144,aQTuI0NE99xW9U30aJSi_Q_3,StataS2,1.6995556948790238,7,2.9,11,1
2145,aQTuI0NE99xW9U30aJSi_Q_4,StataS2,2.0283490144252063,2,2.1,17,1
2146,aQTuI0NE99xW9U30aJSi_Q_5,StataS2,1.6042698992234472,8,5.0,15,1
2147,aQTuI0NE99xW9U30aJSi_Q_6,StataS2,2.902224370119535,10,4.6,18,1
2148,aQTuI0NE99xW9U30aJSi_Q_7,StataS2,1.5415888697276785,4,10.5,18,1
2149,aQTuI0NE99xW9U30aJSi_Q_8,StataS2,2.118555304060136,6,5.8,19,1
2150,aQTuI0NE99xW9U30aJSi_Q_9,StataS2,1.6333533411723271,10,7.5,17,1
2151,aQTuI0NE99xW9U30aJSi_Q_10,StataS2,2.3624041717184543,5,4.2,13,1
2152,aQTuI0NE99xW9U30aJSi_Q_11,StataS2,2.8198349372079763,2,4.8,10,1
2153,aQTuI0NE99xW9U30aJSi_Q_12,StataS2,2.653438014294472,8,3.8,12,1
2154,aQTuI0NE99xW9U30aJSi_Q_13,StataS2,2.650669587127255,5,3.5,16,1
2155,aQTuI0NE99xW9U30aJSi_Q_14,StataS2,1.6956406877580843,3,3.8,11,1
2156,aQTuI0NE99xW9U30aJSi_Q_15,StataS2,2.3338640777699817,10,3.9,12,1
2157,aQTuI0NE99xW9U30aJSi_Q_16,StataS2,2.1226475082659286,10,5.1,20,1
2158,aQTuI0NE99xW9U30aJSi_Q_17,StataS2,1.713316935687537,6,6.0,14,1
2159,aQTuI0NE99xW9U30aJSi_Q_18,StataS2,2.438791136036075,8,2.8,11,1
2160,aQTuI0NE99xW9U30aJSi_Q_19,StataS2,1.5398715444688218,9,5.4,11,1
2161,aQTuI0NE99xW9U30aJSi_Q_20,StataS2,2.134179371843888,4,4.3,10,1
2162,aQTuI0NE99xW9U30aJSi_Q_21,StataS2,2.113616272694566,2,2.6,13,1
2163,aQTuI0NE99xW9U30aJSi_Q_22,StataS2,2.727595837163591,7,2.2,10,1
2164,aQTuI0NE99xW9U30aJSi_Q_23,StataS2,2.7209526247163645,4,4.2,17,1
2165,aQTuI0NE99xW9U30aJSi_Q_24,StataS2,1.5454310821336206,8,4.2,10,1
2166,aQTuI0NE99xW9U30aJSi_Q_26,StataS2,2.664378809985948,6,3.2,11,1
2167,aQTuI0NE99xW9U30aJSi_Q_27,StataS2,1.705646773018333,5,4.6,17,1
2168,aQTuI0NE99xW9U30aJSi_Q_28,StataS2,2.0436274207352536,3,3.3,20,1
2169,aQTuI0NE99xW9U30aJSi_Q_29,StataS2,1.835366893873123,3,4.3,13,1
2170,aQTuI0NE99xW9U30aJSi_Q_30,StataS2,2.5276882028354795,6,6.3,11,1
2171,aQTuI0NE99xW9U30aJSi_Q_31,StataS2,1.9992260855484856,5,3.7,12,1
2172,aQTuI0NE99xW9U30aJSi_Q_32,StataS2,2.4683694576745414,2,3.8,18,1
2173,aQTuI0NE99xW9U30aJSi_Q_33,StataS2,2.6796746412328174,9,5.2,13,1
2174,aQTuI0NE99xW9U30aJSi_Q_34,StataS2,2.780271750747988,3,4.3,16,1
2175,aQTuI0NE99xW9U30aJSi_Q_35,StataS2,2.680240445366897,7,7.1,15,1
2176,aQTuI0NE99xW9U30aJSi_Q_36,StataS2,2.445620994920411,3,6.1,19,1
2177,aQTuI0NE99xW9U30aJSi_Q_37,StataS2,2.042241842093488,7,4.7,15,1
2178,aQTuI0NE99xW9U30aJSi_Q_38,StataS2,2.898820053414377,10,4.7,20,1
2179,aQTuI0NE99xW9U30aJSi_Q_40,StataS2,1.6629457202187696,4,7.4,17,1
2180,aQTuI0NE99xW9U30aJSi_Q_41,StataS2,1.9119101318248488,9,8.9,17,0
2181,aQTuI0NE99xW9U30aJSi_Q_42,StataS2,2.900132329703277,8,6.9,19,1
2182,aQTuI0NE99xW9U30aJSi_Q_43,StataS2,1.627616124338902,2,6.1,15,1
2183,aQTuI0NE99xW9U30aJSi_Q_44,StataS2,2.0396981777852607,6,5.1,19,1
2184,d5uqaXgd3OXgTGHHnNKa_Q_0,StataS2,1.9529167741993796,4,4.9,15,1
2185,d5uqaXgd3OXgTGHHnNKa_Q_1,StataS2,1.5355194614922407,3,5.9,10,1
2186,d5uqaXgd3OXgTGHHnNKa_Q_2,StataS2,2.8735911918994965,9,2.5,18,1
2187,d5uqaXgd3OXgTGHHnNKa_Q_3,StataS2,1.941240752978796,5,4.4,12,1
2188,d5uqaXgd3OXgTGHHnNKa_Q_4,StataS2,1.642208952080857,7,4.3,20,1
2189,d5uqaXgd3OXgTGHHnNKa_Q_6,StataS2,2.3416502928020786,10,4.6,14,1
2190,d5uqaXgd3OXgTGHHnNKa_Q_7,StataS2,2.979961632432325,10,2.3,12,1
2191,d5uqaXgd3OXgTGHHnNKa_Q_8,StataS2,2.544665406941636,9,3.0,16,1
2192,d5uqaXgd3OXgTGHHnNKa_Q_9,StataS2,1.581092260507865,6,5.7,19,1
2193,d5uqaXgd3OXgTGHHnNKa_Q_10,StataS2,2.7390970289576257,8,2.1,12,1
2194,d5uqaXgd3OXgTGHHnNKa_Q_11,StataS2,2.7298987856507733,7,2.5,16,1
2195,d5uqaXgd3OXgTGHHnNKa_Q_12,StataS2,1.8270996182108945,3,3.5,13,1
2196,d5uqaXgd3OXgTGHHnNKa_Q_13,StataS2,2.117169892293864,6,5.7,16,1
2197,d5uqaXgd3OXgTGHHnNKa_Q_14,StataS2,2.510266299520521,8,2.8,17,1
2198,d5uqaXgd3OXgTGHHnNKa_Q_15,StataS2,2.37458031565322,4,2.0,12,1
2199,d5uqaXgd3OXgTGHHnNKa_Q_16,StataS2,2.425317615704594,3,3.2,18,1
2200,d5uqaXgd3OXgTGHHnNKa_Q_17,StataS2,2.7472887545061733,4,2.7,19,1
2201,d5uqaXgd3OXgTGHHnNKa_Q_18,StataS2,2.804342110063989,8,4.2,14,1
2202,d5uqaXgd3OXgTGHHnNKa_Q_19,StataS2,2.9171893071673134,7,3.6,14,1
2203,d5uqaXgd3OXgTGHHnNKa_Q_20,StataS2,1.6694567917401084,3,4.0,18,1
2204,d5uqaXgd3OXgTGHHnNKa_Q_21,StataS2,1.6998056025645054,10,5.3,14,1
2205,d5uqaXgd3OXgTGHHnNKa_Q_22,StataS2,2.025092675052565,7,3.0,10,1
2206,d5uqaXgd3OXgTGHHnNKa_Q_23,StataS2,2.5840473490562834,8,2.3,19,1
2207,d5uqaXgd3OXgTGHHnNKa_Q_24,StataS2,2.7835581737976023,9,3.7,10,1
2208,d5uqaXgd3OXgTGHHnNKa_Q_25,StataS2,1.761879213951234,3,4.7,10,1
2209,d5uqaXgd3OXgTGHHnNKa_Q_27,StataS2,2.0223869839249184,2,3.0,19,1
2210,d5uqaXgd3OXgTGHHnNKa_Q_28,StataS2,1.5348387108583328,4,4.2,19,1
2211,d5uqaXgd3OXgTGHHnNKa_Q_29,StataS2,1.6019969982410798,4,2.7,11,1
2212,d5uqaXgd3OXgTGHHnNKa_Q_30,StataS2,2.1778566814326226,9,2.8,20,1
2213,d5uqaXgd3OXgTGHHnNKa_Q_31,StataS2,2.1663387619953687,5,5.0,12,1
2214,d5uqaXgd3OXgTGHHnNKa_Q_32,StataS2,1.6947183078890786,2,3.4,13,1
2215,d5uqaXgd3OXgTGHHnNKa_Q_33,StataS2,2.2605413445290017,7,3.6,13,1
2216,d5uqaXgd3OXgTGHHnNKa_Q_34,StataS2,1.6263690072632766,5,6.9,15,1
2217,d5uqaXgd3OXgTGHHnNKa_Q_35,StataS2,1.5828240652429146,10,4.5,14,1
2218,d5uqaXgd3OXgTGHHnNKa_Q_36,StataS2,2.973963379828298,7,5.5,13,0
2219,d5uqaXgd3OXgTGHHnNKa_Q_37,StataS2,2.776334795580711,5,2.4,12,1
2220,d5uqaXgd3OXgTGHHnNKa_Q_38,StataS2,2.2062384076614645,5,2.0,12,1
2221,d5uqaXgd3OXgTGHHnNKa_Q_39,StataS2,2.0286507373175,4,6.0,17,1
2222,d5uqaXgd3OXgTGHHnNKa_Q_40,StataS2,2.3734709014427557,10,5.6,14,1
2223,d5uqaXgd3OXgTGHHnNKa_Q_41,StataS2,2.236537029305879,9,3.7,10,1
2224,d5uqaXgd3OXgTGHHnNKa_Q_42,StataS2,2.5574490468422075,5,4.5,12,1
2225,d5uqaXgd3OXgTGHHnNKa_Q_44,StataS2,2.325546858064389,4,2.7,18,1
2226,dEWVnR4ni50uNfgkd8G1_Q_0,CartoBold,1.6689026453268587,6,12.3,15,0
2227,dEWVnR4ni50uNfgkd8G1_Q_1,CartoBold,2.0371410215881527,6,7.6,15,1
2228,dEWVnR4ni50uNfgkd8G1_Q_2,CartoBold,2.828525232265615,4,5.4,19,1
2229,dEWVnR4ni50uNfgkd8G1_Q_3,CartoBold,2.712109784947719,9,7.0,11,0
2230,dEWVnR4ni50uNfgkd8G1_Q_4,CartoBold,2.604575034936082,9,7.7,14,1
2231,dEWVnR4ni50uNfgkd8G1_Q_5,CartoBold,2.1453522324503416,3,4.1,13,1
2232,dEWVnR4ni50uNfgkd8G1_Q_6,CartoBold,2.055253749369733,10,13.3,17,1
2233,dEWVnR4ni50uNfgkd8G1_Q_7,CartoBold,2.104640476576498,8,5.9,15,1
2234,dEWVnR4ni50uNfgkd8G1_Q_8,CartoBold,1.717815409121103,2,14.2,16,0
2235,dEWVnR4ni50uNfgkd8G1_Q_9,CartoBold,2.8113953418263344,7,15.1,19,1
2236,dEWVnR4ni50uNfgkd8G1_Q_10,CartoBold,2.1345610202494694,9,14.8,16,1
2237,dEWVnR4ni50uNfgkd8G1_Q_11,CartoBold,1.819822568126649,4,5.4,13,1
2238,dEWVnR4ni50uNfgkd8G1_Q_12,CartoBold,2.90534228413664,7,9.5,10,1
2239,dEWVnR4ni50uNfgkd8G1_Q_13,CartoBold,2.5588822555186006,5,3.9,12,1
2240,dEWVnR4ni50uNfgkd8G1_Q_14,CartoBold,1.5341533599051536,6,7.5,15,1
2241,dEWVnR4ni50uNfgkd8G1_Q_15,CartoBold,1.6249212673006133,6,6.3,12,1
2242,dEWVnR4ni50uNfgkd8G1_Q_16,CartoBold,1.5317948421674838,8,11.9,14,1
2243,dEWVnR4ni50uNfgkd8G1_Q_17,CartoBold,2.193691577028999,5,4.9,20,1
2244,dEWVnR4ni50uNfgkd8G1_Q_18,CartoBold,2.0874176715054653,3,4.2,19,1
2245,dEWVnR4ni50uNfgkd8G1_Q_19,CartoBold,2.8659409739819406,3,3.3,18,1
2246,dEWVnR4ni50uNfgkd8G1_Q_20,CartoBold,2.239485779416769,3,3.2,14,1
2247,dEWVnR4ni50uNfgkd8G1_Q_21,CartoBold,1.556264553863361,10,6.5,17,1
2248,dEWVnR4ni50uNfgkd8G1_Q_22,CartoBold,2.527893847557656,7,4.4,14,1
2249,dEWVnR4ni50uNfgkd8G1_Q_23,CartoBold,1.6349186273065843,9,10.0,17,1
2250,dEWVnR4ni50uNfgkd8G1_Q_25,CartoBold,2.231195235979324,8,15.1,17,1
2251,dEWVnR4ni50uNfgkd8G1_Q_26,CartoBold,1.960402973275201,4,15.1,14,1
2252,dEWVnR4ni50uNfgkd8G1_Q_27,CartoBold,2.2240959328503167,7,3.9,13,1
2253,dEWVnR4ni50uNfgkd8G1_Q_28,CartoBold,1.5841006196478578,8,15.1,12,1
2254,dEWVnR4ni50uNfgkd8G1_Q_29,CartoBold,2.3982853621043514,7,8.4,15,1
2255,dEWVnR4ni50uNfgkd8G1_Q_31,CartoBold,2.088862657612056,9,3.3,18,1
2256,dEWVnR4ni50uNfgkd8G1_Q_32,CartoBold,1.5421426951051806,5,3.7,19,1
2257,dEWVnR4ni50uNfgkd8G1_Q_33,CartoBold,1.8894994641115237,4,4.7,10,1
2258,dEWVnR4ni50uNfgkd8G1_Q_34,CartoBold,2.553487948846142,8,5.4,19,1
2259,dEWVnR4ni50uNfgkd8G1_Q_35,CartoBold,2.681894341743919,3,3.1,19,1
2260,dEWVnR4ni50uNfgkd8G1_Q_36,CartoBold,2.6569364130038364,10,3.8,18,1
2261,dEWVnR4ni50uNfgkd8G1_Q_37,CartoBold,2.034973222419836,7,5.9,19,1
2262,dEWVnR4ni50uNfgkd8G1_Q_38,CartoBold,2.6474276602597357,3,4.8,15,1
2263,dEWVnR4ni50uNfgkd8G1_Q_39,CartoBold,2.200098823998683,4,4.2,10,1
2264,dEWVnR4ni50uNfgkd8G1_Q_40,CartoBold,1.7513066631037368,3,7.3,17,1
2265,dEWVnR4ni50uNfgkd8G1_Q_42,CartoBold,2.5867901107412914,3,4.7,13,1
2266,dEWVnR4ni50uNfgkd8G1_Q_43,CartoBold,2.5722330997757528,7,6.4,13,1
2267,dEWVnR4ni50uNfgkd8G1_Q_44,CartoBold,1.679804372513594,8,8.0,15,1
2268,dK0MlcFpivrrlzj8o2WI_Q_0,StataS2,2.638096289979387,4,4.8,16,1
2269,dK0MlcFpivrrlzj8o2WI_Q_1,StataS2,1.5814738670612627,7,5.0,10,1
2270,dK0MlcFpivrrlzj8o2WI_Q_2,StataS2,2.10685652904151,7,3.4,11,1
2271,dK0MlcFpivrrlzj8o2WI_Q_3,StataS2,1.5392947580255698,4,2.8,17,1
2272,dK0MlcFpivrrlzj8o2WI_Q_4,StataS2,2.630513324476953,3,3.8,12,1
2273,dK0MlcFpivrrlzj8o2WI_Q_5,StataS2,2.106491334933917,5,3.4,11,0
2274,dK0MlcFpivrrlzj8o2WI_Q_6,StataS2,2.718225406533974,6,2.9,17,1
2275,dK0MlcFpivrrlzj8o2WI_Q_7,StataS2,2.3734631108018918,6,2.3,12,1
2276,dK0MlcFpivrrlzj8o2WI_Q_8,StataS2,1.80306739813952,8,5.4,19,1
2277,dK0MlcFpivrrlzj8o2WI_Q_9,StataS2,2.926719680469656,4,10.0,12,1
2278,dK0MlcFpivrrlzj8o2WI_Q_10,StataS2,1.54109898559527,10,4.6,19,1
2279,dK0MlcFpivrrlzj8o2WI_Q_11,StataS2,2.8633241272259373,5,3.4,18,1
2280,dK0MlcFpivrrlzj8o2WI_Q_12,StataS2,2.000348080766937,3,2.8,10,1
2281,dK0MlcFpivrrlzj8o2WI_Q_13,StataS2,1.8929532857251965,7,3.6,20,1
2282,dK0MlcFpivrrlzj8o2WI_Q_14,StataS2,2.6913022591634266,8,6.3,17,1
2283,dK0MlcFpivrrlzj8o2WI_Q_15,StataS2,1.7469186643507155,5,5.3,19,1
2284,dK0MlcFpivrrlzj8o2WI_Q_16,StataS2,2.349651773775439,3,5.4,11,1
2285,dK0MlcFpivrrlzj8o2WI_Q_17,StataS2,1.7121692155147006,9,5.2,16,1
2286,dK0MlcFpivrrlzj8o2WI_Q_18,StataS2,2.267701126514694,8,2.4,11,1
2287,dK0MlcFpivrrlzj8o2WI_Q_19,StataS2,2.0879619171855976,3,2.5,11,1
2288,dK0MlcFpivrrlzj8o2WI_Q_21,StataS2,2.127093687559486,9,5.4,11,1
2289,dK0MlcFpivrrlzj8o2WI_Q_23,StataS2,1.6221770526036856,5,4.8,15,1
2290,dK0MlcFpivrrlzj8o2WI_Q_24,StataS2,2.81355235307312,5,4.8,18,1
2291,dK0MlcFpivrrlzj8o2WI_Q_25,StataS2,1.9192060861781248,4,5.5,10,1
2292,dK0MlcFpivrrlzj8o2WI_Q_26,StataS2,2.879635330418353,7,7.2,16,0
2293,dK0MlcFpivrrlzj8o2WI_Q_27,StataS2,2.205233894094978,9,3.1,13,1
2294,dK0MlcFpivrrlzj8o2WI_Q_28,StataS2,2.029797966110308,6,3.1,13,1
2295,dK0MlcFpivrrlzj8o2WI_Q_29,StataS2,1.5651777581776756,3,3.4,12,1
2296,dK0MlcFpivrrlzj8o2WI_Q_30,StataS2,2.3390558111423747,6,3.4,12,1
2297,dK0MlcFpivrrlzj8o2WI_Q_31,StataS2,2.489490035937328,3,5.1,20,1
2298,dK0MlcFpivrrlzj8o2WI_Q_32,StataS2,2.826543313863888,2,2.3,12,1
2299,dK0MlcFpivrrlzj8o2WI_Q_33,StataS2,2.688401488907339,8,3.9,19,1
2300,dK0MlcFpivrrlzj8o2WI_Q_34,StataS2,1.6519626584484808,9,5.8,14,1
2301,dK0MlcFpivrrlzj8o2WI_Q_35,StataS2,2.6335582657416943,3,4.3,12,1
2302,dK0MlcFpivrrlzj8o2WI_Q_36,StataS2,1.724316723907462,2,1.8,20,1
2303,dK0MlcFpivrrlzj8o2WI_Q_38,StataS2,2.5150689536131585,2,3.2,16,1
2304,dK0MlcFpivrrlzj8o2WI_Q_39,StataS2,1.9703108049692828,6,9.9,12,1
2305,dK0MlcFpivrrlzj8o2WI_Q_40,StataS2,1.714676771057496,9,6.7,10,1
2306,dK0MlcFpivrrlzj8o2WI_Q_41,StataS2,2.1951717686665404,9,4.5,11,1
2307,dK0MlcFpivrrlzj8o2WI_Q_42,StataS2,2.0980200631477874,9,6.4,20,1
2308,dK0MlcFpivrrlzj8o2WI_Q_43,StataS2,2.835470333191383,8,4.0,19,1
2309,dK0MlcFpivrrlzj8o2WI_Q_44,StataS2,2.5053773642900588,9,2.8,16,1
2310,eSD9Wp7QGwezbHsrMQVM_Q_0,D3Cat10,2.4084964720042548,5,1.8,10,1
2311,eSD9Wp7QGwezbHsrMQVM_Q_1,D3Cat10,1.5330026757261992,7,2.9,20,1
2312,eSD9Wp7QGwezbHsrMQVM_Q_2,D3Cat10,1.9707810772797505,9,2.5,16,1
2313,eSD9Wp7QGwezbHsrMQVM_Q_3,D3Cat10,2.7819436408178264,10,1.9,20,1
2314,eSD9Wp7QGwezbHsrMQVM_Q_4,D3Cat10,2.034875033334859,10,3.4,19,1
2315,eSD9Wp7QGwezbHsrMQVM_Q_5,D3Cat10,2.029076599812213,2,1.7,16,1
2316,eSD9Wp7QGwezbHsrMQVM_Q_6,D3Cat10,2.1508044404040243,4,2.1,19,1
2317,eSD9Wp7QGwezbHsrMQVM_Q_7,D3Cat10,2.5288651546026326,9,3.1,13,1
2318,eSD9Wp7QGwezbHsrMQVM_Q_9,D3Cat10,2.5748734913232587,3,2.0,12,1
2319,eSD9Wp7QGwezbHsrMQVM_Q_10,D3Cat10,2.7834042107854646,4,2.5,10,1
2320,eSD9Wp7QGwezbHsrMQVM_Q_11,D3Cat10,2.6164113200657213,6,2.1,17,1
2321,eSD9Wp7QGwezbHsrMQVM_Q_12,D3Cat10,2.0943120789726626,2,1.9,15,1
2322,eSD9Wp7QGwezbHsrMQVM_Q_13,D3Cat10,2.520689158047846,9,1.8,14,1
2323,eSD9Wp7QGwezbHsrMQVM_Q_14,D3Cat10,1.6051433854314157,9,2.7,11,1
2324,eSD9Wp7QGwezbHsrMQVM_Q_15,D3Cat10,2.0460491059088106,6,3.1,19,1
2325,eSD9Wp7QGwezbHsrMQVM_Q_16,D3Cat10,2.212815752313131,7,1.8,19,1
2326,eSD9Wp7QGwezbHsrMQVM_Q_17,D3Cat10,2.6813171960691715,5,2.6,14,1
2327,eSD9Wp7QGwezbHsrMQVM_Q_18,D3Cat10,2.127599919025034,7,2.0,19,1
2328,eSD9Wp7QGwezbHsrMQVM_Q_19,D3Cat10,1.9436247749489288,9,2.4,16,1
2329,eSD9Wp7QGwezbHsrMQVM_Q_20,D3Cat10,2.1405425428949734,8,2.6,14,1
2330,eSD9Wp7QGwezbHsrMQVM_Q_21,D3Cat10,1.6133423120904578,4,1.8,16,1
2331,eSD9Wp7QGwezbHsrMQVM_Q_22,D3Cat10,2.031794045978992,7,2.8,10,1
2332,eSD9Wp7QGwezbHsrMQVM_Q_24,D3Cat10,1.8401406802071216,8,2.2,15,1
2333,eSD9Wp7QGwezbHsrMQVM_Q_25,D3Cat10,2.6126555975851566,4,2.3,18,1
2334,eSD9Wp7QGwezbHsrMQVM_Q_26,D3Cat10,2.2538116230211385,4,2.9,16,1
2335,eSD9Wp7QGwezbHsrMQVM_Q_27,D3Cat10,1.6075025586063978,5,2.0,20,1
2336,eSD9Wp7QGwezbHsrMQVM_Q_28,D3Cat10,2.3070074721076548,2,1.5,15,1
2337,eSD9Wp7QGwezbHsrMQVM_Q_29,D3Cat10,2.5813650968849755,4,1.6,10,1
2338,eSD9Wp7QGwezbHsrMQVM_Q_30,D3Cat10,1.6263043172981693,4,2.1,16,1
2339,eSD9Wp7QGwezbHsrMQVM_Q_31,D3Cat10,1.5693263424122108,4,2.8,15,1
2340,eSD9Wp7QGwezbHsrMQVM_Q_33,D3Cat10,1.6123058857047914,8,2.1,10,1
2341,eSD9Wp7QGwezbHsrMQVM_Q_34,D3Cat10,2.8299932960076344,10,2.2,13,1
